e1,ev,p,q,e,u,tid
18.03103633,0,162.7643526,236.6097102,0.906,304.5058906,CIU-L390
18.27395415,0,163.456225,237.9489121,0.906,304.2604188,CIU-L390
18.51815721,0,164.6188727,239.5983727,0.906,303.6475913,CIU-L390
18.77499424,0,165.6397917,241.0428274,0.906,303.1081572,CIU-L390
19.01769357,0,166.3550823,241.8963234,0.906,302.6773653,CIU-L390
19.28091184,0,166.767278,242.5477912,0.906,302.4823255,CIU-L390
19.5273448,0,167.9081021,244.0149331,0.906,301.8305487,CIU-L390
19.77419547,0,168.8540639,245.312121,0.906,301.3169828,CIU-L390
20.02817925,0,169.1139548,245.1370425,0.906,300.9987324,CIU-L390
20.28217589,0,170.4274229,246.6761753,0.906,300.1983086,CIU-L390
20.53364702,0,171.3043749,247.7548303,0.906,299.6809082,CIU-L390
20.7824127,0,171.7136772,248.7086596,0.906,299.5895491,CIU-L390
21.02452724,0,172.5440018,249.2240623,0.906,298.9310254,CIU-L390
21.28885725,0,173.5807073,250.1284889,0.906,298.1957954,CIU-L390
21.53683893,0,174.7378485,252.0898052,0.906,297.6924264,CIU-L390
21.77825302,0,175.2601298,253.2674386,0.906,297.5626895,CIU-L390
22.03923496,0,176.21984,253.4933162,0.906,296.6782718,CIU-L390
22.28360511,0,177.1032565,254.2618067,0.906,296.0510188,CIU-L390
22.53921472,0,177.9669823,255.1295505,0.906,295.4765409,CIU-L390
22.79112926,0,178.620802,255.4373664,0.906,294.9253266,CIU-L390
23.04131514,0,179.3812213,256.2436293,0.906,294.4336616,CIU-L390
23.29349958,0,180.2543938,256.5854281,0.906,293.674422,CIU-L390
23.54376258,0,181.2018841,257.9065887,0.906,293.1673185,CIU-L390
23.80020118,0,182.0813541,258.6245722,0.906,292.5271764,CIU-L390
24.05200004,0,183.0768009,260.2136615,0.906,292.061426,CIU-L390
24.27006121,0,184.0237358,260.3967143,0.906,291.1755087,CIU-L390
0.000780823,0,200.2100319,7.804690506,0.897,2.601563502,CIU-M200
0.013191956,0,200.263172,15.74198109,0.897,5.194186926,CIU-M200
0.032227951,0,200.5002527,24.39941677,0.897,7.84291811,CIU-M200
0.047350526,0,200.1403178,33.42201263,0.897,11.21038497,CIU-M200
0.057581325,0,199.4782723,42.59270138,0.897,14.92932669,CIU-M200
0.070852014,0,198.4824954,51.51591441,0.897,18.899508,CIU-M200
0.08517094,0,197.4989843,60.2880514,0.897,22.8070647,CIU-M200
0.09959469,0,195.6772141,68.0561376,0.897,27.21819699,CIU-M200
0.121670574,0,194.0738944,73.80434742,0.897,30.73758661,CIU-M200
0.147834585,0,192.2672199,80.0087704,0.897,34.6124021,CIU-M200
0.160888638,0,190.6901093,86.98221541,0.897,38.51399437,CIU-M200
0.17294337,0,189.063884,92.65383737,0.897,42.0307603,CIU-M200
0.184606761,0,187.2598059,98.04968533,0.897,45.63345446,CIU-M200
0.19739526,0,185.0969311,102.2851027,0.897,49.208135,CIU-M200
0.215627606,0,183.3615373,106.9268886,0.897,52.49079082,CIU-M200
0.230135215,0,181.8482878,111.1463836,0.897,55.41053862,CIU-M200
0.24973027,0,179.6108695,114.6887938,0.897,58.8287603,CIU-M200
0.264321738,0,178.3489497,119.2241207,0.897,61.60245576,CIU-M200
0.277005414,0,176.6159247,122.6663443,0.897,64.48288865,CIU-M200
0.28488816,0,174.9553579,125.7817421,0.897,67.18192131,CIU-M200
0.298445367,0,173.4393076,129.0921952,0.897,69.80145603,CIU-M200
0.31913059,0,172.0499161,131.8607286,0.897,72.11369204,CIU-M200
0.33646844,0,170.3304133,134.1902152,0.897,74.60969031,CIU-M200
0.350668566,0,168.8803119,136.7052976,0.897,76.89815255,CIU-M200
0.36994915,0,167.4687991,138.7586301,0.897,78.99410948,CIU-M200
0.379516065,0,166.2345616,141.1598434,0.897,81.02875145,CIU-M200
0.390606419,0,164.6090676,142.5132861,0.897,83.10539294,CIU-M200
0.401459173,0,163.4247729,144.6665726,0.897,85.00744981,CIU-M200
0.41844761,0,162.3538409,146.5799046,0.897,86.71615913,CIU-M200
0.445701789,0,161.1216388,148.386559,0.897,88.55057943,CIU-M200
0.461530177,0,160.0346755,149.4630623,0.897,89.99637712,CIU-M200
0.476512987,0,159.0434648,151.1590264,0.897,91.55290927,CIU-M200
0.490209958,0,157.94867,152.5116633,0.897,93.09858293,CIU-M200
0.504738532,0,156.9946363,154.0545913,0.897,94.56692599,CIU-M200
0.515926721,0,155.892861,154.7958837,0.897,95.91579879,CIU-M200
0.534291845,0,155.0092653,155.9256103,0.897,97.17597001,CIU-M200
0.549274654,0,153.9852221,156.4650802,0.897,98.37983646,CIU-M200
0.570574843,0,153.3116816,158.0288134,0.897,99.57462137,CIU-M200
0.583943367,0,152.6202068,159.2560755,0.897,100.6751835,CIU-M200
0.596424383,0,151.5235196,158.9958096,0.897,101.6851155,CIU-M200
0.606040216,0,150.8968362,159.8791933,0.897,102.6062601,CIU-M200
0.618199772,0,150.4991988,161.6197508,0.897,103.5840834,CIU-M200
0.634475409,0,149.8536393,162.1997437,0.897,104.4229738,CIU-M200
0.646907507,0,149.2911948,163.3390854,0.897,105.3651989,CIU-M200
0.659276711,0,148.3974575,163.4677643,0.897,106.3018291,CIU-M200
0.671198667,0,147.6312897,163.947709,0.897,107.2279785,CIU-M200
0.686796443,0,146.9540654,164.3241911,0.897,108.0306969,CIU-M200
0.712205723,0,146.4180041,164.6746806,0.897,108.683588,CIU-M200
0.73491055,0,145.8688774,165.196121,0.897,109.4065281,CIU-M200
0.745917045,0,145.71795,166.6150484,0.897,110.0304313,CIU-M200
0.760452606,0,144.9374444,166.8134254,0.897,110.8770627,CIU-M200
0.778384458,0,144.7089366,167.8105752,0.897,111.4379537,CIU-M200
0.797071041,0,144.0190587,167.6034035,0.897,112.0587743,CIU-M200
0.808203324,0,143.9234549,168.7283123,0.897,112.5293477,CIU-M200
0.83366851,0,143.4078589,168.8854929,0.897,113.0973373,CIU-M200
0.850433324,0,143.2792242,169.8099793,0.897,113.5341342,CIU-M200
0.855660536,0,142.5410796,169.6479881,0.897,114.2182817,CIU-M200
0.873864929,0,142.4451388,170.3378255,0.897,114.5441682,CIU-M200
0.888309644,0,142.0769862,170.9293952,0.897,115.1095108,CIU-M200
0.902991959,0,141.8894913,171.3853554,0.897,115.4489924,CIU-M200
0.915403092,0,141.3456779,171.6996821,0.897,116.0975813,CIU-M200
0.937094623,0,140.6571126,170.8368289,0.897,116.4985289,CIU-M200
0.951797903,0,140.52135,171.8043241,0.897,116.9567899,CIU-M200
0.965774404,0,140.5970466,172.9153038,0.897,117.2514198,CIU-M200
0.985614048,0,140.3858889,173.0225541,0.897,117.4983277,CIU-M200
0.999541632,0,140.2958098,173.8347707,0.897,117.8591457,CIU-M200
1.015838233,0,139.7817336,173.9515573,0.897,118.4121507,CIU-M200
1.035901501,0,139.6956269,174.5431984,0.897,118.6954711,CIU-M200
1.044573921,0,139.4281316,173.9807363,0.897,118.7754791,CIU-M200
1.060332426,0,139.3666334,175.4638292,0.897,119.3313416,CIU-M200
1.073253702,0,139.221881,175.0880921,0.897,119.3508482,CIU-M200
1.084518762,0,139.1650679,176.0310083,0.897,119.7219668,CIU-M200
1.098467311,0,138.809602,175.8826527,0.897,120.0279807,CIU-M200
1.1146521,0,138.3458894,175.5933466,0.897,120.395258,CIU-M200
1.140704299,0,138.5027876,176.7598191,0.897,120.627184,CIU-M200
1.155072143,0,138.6960925,177.1329405,0.897,120.5582529,CIU-M200
1.164520258,0,138.5931191,177.7381501,0.897,120.8629628,CIU-M200
1.178888102,0,137.9588047,176.7178504,0.897,121.1571773,CIU-M200
1.195457244,0,137.8780653,177.1199622,0.897,121.371954,CIU-M200
1.203899051,0,137.9836706,178.3363101,0.897,121.6717979,CIU-M200
1.215254959,0,137.8634426,178.0653691,0.897,121.7017123,CIU-M200
1.230880688,0,137.2088138,177.4592837,0.897,122.1543126,CIU-M200
1.249245811,0,137.5646592,178.5735208,0.897,122.1698797,CIU-M200
1.268638207,0,137.8074979,179.8259141,0.897,122.3445054,CIU-M200
1.282670615,0,137.595254,179.7284766,0.897,122.52427,CIU-M200
1.295808526,0,137.4911659,179.7120156,0.897,122.6228712,CIU-M200
1.307241305,0,137.29423,180.0044707,0.897,122.9172922,CIU-M200
1.319987874,0,137.4993413,180.2542857,0.897,122.7954525,CIU-M200
1.330777734,0,136.6541186,179.3337859,0.897,123.3338419,CIU-M200
1.352588065,0,137.0591309,180.3447987,0.897,123.2658339,CIU-M200
1.374104889,0,137.2453093,181.3981538,0.897,123.4307738,CIU-M200
1.387144965,0,136.6577196,180.3524051,0.897,123.6697806,CIU-M200
1.401051584,0,136.5796409,180.8582758,0.897,123.9164829,CIU-M200
1.418997412,0,136.5951374,180.8874502,0.897,123.9107112,CIU-M200
1.434350599,0,137.1358596,182.2884101,0.897,123.8369756,CIU-M200
1.454833163,0,136.7132924,181.7834517,0.897,124.0912234,CIU-M200
1.473002615,0,136.7920499,182.190435,0.897,124.1481269,CIU-M200
1.494197979,0,136.9595079,183.1218717,0.897,124.2911479,CIU-M200
1.504645414,0,136.7781847,182.7152489,0.897,124.3369301,CIU-M200
1.515337438,0,136.8504858,183.2509272,0.897,124.4431885,CIU-M200
1.530788461,0,136.4137124,182.6128037,0.897,124.667254,CIU-M200
1.544031196,0,136.2251872,182.3618815,0.897,124.7721386,CIU-M200
1.55700139,0,136.7050763,183.9010471,0.897,124.8053046,CIU-M200
1.575121924,0,136.735395,183.7959786,0.897,124.7399631,CIU-M200
1.591411537,0,136.418533,183.7532185,0.897,125.0425717,CIU-M200
1.609245553,0,136.4222269,183.9408001,0.897,125.101405,CIU-M200
1.637533992,0,136.5895632,184.3470861,0.897,125.0694974,CIU-M200
1.644047042,0,136.5391078,184.2606581,0.897,125.0911435,CIU-M200
1.656716741,0,136.7636893,185.2273092,0.897,125.188779,CIU-M200
1.668596767,0,136.6480928,185.5821061,0.897,125.4226411,CIU-M200
1.682174939,0,136.7839033,185.8283113,0.897,125.368899,CIU-M200
1.698841917,0,136.4873687,185.0616903,0.897,125.4098933,CIU-M200
1.724726398,0,136.9144874,186.2572853,0.897,125.3813063,CIU-M200
1.735453363,0,136.6101189,186.1238556,0.897,125.6411981,CIU-M200
1.743958064,0,136.9010574,186.5331278,0.897,125.4866837,CIU-M200
1.758682309,0,136.5984294,186.6803036,0.897,125.8383704,CIU-M200
1.772407234,0,136.9886795,187.3978224,0.897,125.6872932,CIU-M200
1.783092269,0,136.9787672,187.4466938,0.897,125.713496,CIU-M200
1.801408475,0,136.6412981,186.9672202,0.897,125.8911405,CIU-M200
1.815315094,0,136.7644115,187.6381145,0.897,125.9916586,CIU-M200
1.834553748,0,136.8219824,187.7610169,0.897,125.9750551,CIU-M200
1.852667294,0,136.5477492,187.1715321,0.897,126.0527934,CIU-M200
1.867929634,0,136.7806783,187.8520935,0.897,126.0467181,CIU-M200
1.883080162,0,136.9399399,188.4714804,0.897,126.0939187,CIU-M200
1.898566126,0,137.2546525,188.8141577,0.897,125.8934319,CIU-M200
1.911815849,0,136.9664518,188.4966153,0.897,126.0757852,CIU-M200
1.927749061,0,136.9482178,188.7356596,0.897,126.1737006,CIU-M200
1.939992477,0,137.2487322,189.6545144,0.897,126.1794712,CIU-M200
1.956617526,0,137.0748575,189.3745118,0.897,126.2600117,CIU-M200
1.977218889,0,137.1860239,189.7510489,0.897,126.2743576,CIU-M200
1.994773375,0,137.4307016,189.8928249,0.897,126.0769386,CIU-M200
2.005563234,0,137.4997229,190.7502869,0.897,126.2937379,CIU-M200
2.019462865,0,137.3751108,190.3253579,0.897,126.276707,CIU-M200
2.035088594,0,137.2882823,189.9882679,0.897,126.2511722,CIU-M200
2.042971341,0,137.3145465,190.3848129,0.897,126.3570897,CIU-M200
2.051888349,0,137.4491685,190.4900964,0.897,126.2575622,CIU-M200
2.076011791,0,137.594759,190.1456634,0.897,125.9971606,CIU-M200
2.100603446,0,137.78475,191.4934968,0.897,126.2564475,CIU-M200
2.111595964,0,137.8585045,191.7724535,0.897,126.2756785,CIU-M200
2.126299244,0,137.5333444,191.211529,0.897,126.4138638,CIU-M200
2.146621078,0,137.9703582,192.1565201,0.897,126.2918471,CIU-M200
2.161680758,0,137.8147551,191.9790391,0.897,126.3882898,CIU-M200
2.177488182,0,137.6353359,191.7460121,0.897,126.4900333,CIU-M200
2.195028691,0,137.9051343,191.987798,0.897,126.3008302,CIU-M200
2.205678785,0,138.1657833,192.8567502,0.897,126.3298319,CIU-M200
2.224686828,0,138.1428778,192.9300045,0.897,126.3771556,CIU-M200
2.24465226,0,138.1408976,192.9351079,0.897,126.3808369,CIU-M200
2.252667784,0,138.3173067,193.5166254,0.897,126.398267,CIU-M200
2.265442307,0,138.4137834,193.5508689,0.897,126.3132047,CIU-M200
2.289006688,0,138.6838472,194.1966488,0.897,126.2584009,CIU-M200
2.305191477,0,138.8282789,194.7456214,0.897,126.2969601,CIU-M200
2.316631244,0,138.8865249,194.7655795,0.897,126.2453668,CIU-M200
2.330467981,0,138.4699005,194.1521524,0.897,126.4575156,CIU-M200
2.348183196,0,138.5912339,194.1819483,0.897,126.3461141,CIU-M200
2.36422822,0,138.6906192,194.7046787,0.897,126.4209722,CIU-M200
2.377624697,0,139.0096438,195.5573253,0.897,126.3861632,CIU-M200
2.38516502,0,139.1390669,195.8482749,0.897,126.3537233,CIU-M200
2.405067558,0,139.0950061,195.8589443,0.897,126.4013406,CIU-M200
2.421531877,0,139.1500611,195.8003232,0.897,126.3267451,CIU-M200
2.443985127,0,138.9022083,195.4924564,0.897,126.4719757,CIU-M200
2.456396261,0,139.2342979,195.8912257,0.897,126.2728092,CIU-M200
2.469708879,0,139.0697608,195.467092,0.897,126.2959685,CIU-M200
2.487228423,0,139.399016,196.6404374,0.897,126.3578284,CIU-M200
2.497731764,0,138.9291832,195.6471644,0.897,126.4965702,CIU-M200
2.514755143,0,139.4792036,196.9707498,0.897,126.3877449,CIU-M200
2.533260032,0,139.6798951,197.2259215,0.897,126.2721106,CIU-M200
2.553309323,0,139.8802858,197.7851664,0.897,126.2581349,CIU-M200
2.573232826,0,139.7393917,197.8122451,0.897,126.4080552,CIU-M200
2.589725098,0,139.6669428,197.5630152,0.897,126.3974274,CIU-M200
2.602199126,0,139.7742217,197.8943752,0.897,126.4006019,CIU-M200
2.612653549,0,140.1209365,198.3012702,0.897,126.1895188,CIU-M200
2.626972475,0,139.9971429,198.4034838,0.897,126.3473835,CIU-M200
2.641410202,0,140.3879901,198.8967064,0.897,126.120944,CIU-M200
2.657734756,0,140.553429,199.2431872,0.897,126.0709986,CIU-M200
2.673053001,0,140.5749464,199.432328,0.897,126.1125281,CIU-M200
2.682871494,0,140.5643039,199.3578471,0.897,126.0983437,CIU-M200
2.693549541,0,140.6451937,199.5974562,0.897,126.0973236,CIU-M200
2.70961553,0,140.7052692,199.641378,0.897,126.0518887,CIU-M200
2.725548742,0,140.417218,199.3464733,0.897,126.2416383,CIU-M200
2.742879604,0,140.8884509,200.4544393,0.897,126.1397274,CIU-M200
2.757841449,0,140.9358111,200.4233633,0.897,126.0820085,CIU-M200
2.770049923,0,140.6377787,199.5502506,0.897,126.0890033,CIU-M200
2.789379425,0,141.1587116,200.6243057,0.897,125.9260888,CIU-M200
2.802671078,0,141.010958,200.3580794,0.897,125.9851004,CIU-M200
2.821099095,0,141.2416221,200.6706351,0.897,125.8586215,CIU-M200
2.836137811,0,141.0684855,200.9765734,0.897,126.1337375,CIU-M200
2.84820652,0,141.3428099,201.5641707,0.897,126.0552788,CIU-M200
2.868039176,0,141.3269194,201.2268433,0.897,125.9587269,CIU-M200
2.88412613,0,141.389924,201.1906446,0.897,125.8836561,CIU-M200
2.902519206,0,141.2829277,201.151429,0.897,125.9775805,CIU-M200
2.916970909,0,141.4270997,201.4685817,0.897,125.9391261,CIU-M200
2.928606346,0,141.9307687,202.5321634,0.897,125.7899843,CIU-M200
2.950710184,0,141.6256798,201.8968338,0.897,125.8832967,CIU-M200
2.963736283,0,142.0270522,202.5225436,0.897,125.6904943,CIU-M200
2.977321443,0,142.1845956,203.374785,0.897,125.8170313,CIU-M200
2.995553789,0,141.8329233,202.4282608,0.897,125.8531955,CIU-M200
3.008607842,0,142.0469527,202.6701008,0.897,125.7197794,CIU-M200
3.030571914,0,142.0341292,202.8042076,0.897,125.7773052,CIU-M200
3.043101848,0,142.1486585,203.2142176,0.897,125.7994459,CIU-M200
3.055177545,0,142.5387846,204.1091877,0.897,125.7076432,CIU-M200
3.065967405,0,142.5126626,204.2283263,0.897,125.7734781,CIU-M200
3.078539268,0,142.7364601,204.5093902,0.897,125.6433685,CIU-M200
3.089133456,0,142.767991,204.6455495,0.897,125.657224,CIU-M200
3.106226718,0,143.0053331,204.7499532,0.897,125.4546832,CIU-M200
3.126897964,0,142.9665638,204.7325885,0.897,125.4876643,CIU-M200
3.143564942,0,143.0068837,205.1974493,0.897,125.6022979,CIU-M200
3.159267542,0,142.9974955,204.7015417,0.897,125.4463836,CIU-M200
3.172300629,0,142.8184985,204.7445192,0.897,125.6397065,CIU-M200
3.186158331,0,143.2538343,205.2257039,0.897,125.3647656,CIU-M200
3.202769403,0,143.3352729,205.6336994,0.897,125.4193255,CIU-M200
3.212133659,0,143.4034385,205.6814351,0.897,125.3670717,CIU-M200
3.225579054,0,143.7631236,206.7155028,0.897,125.3520759,CIU-M200
3.248186045,0,143.7334322,206.6635525,0.897,125.3644505,CIU-M200
3.273881844,0,144.0524904,206.8402892,0.897,125.1043046,CIU-M200
3.284133608,0,143.8870577,207.0022808,0.897,125.3237344,CIU-M200
3.297362366,0,144.1573555,207.1719639,0.897,125.1099977,CIU-M200
3.310465337,0,143.9026181,206.7746777,0.897,125.2323064,CIU-M200
3.321513761,0,144.0939052,207.4896067,0.897,125.2793289,CIU-M200
3.341807642,0,144.3635779,207.4805372,0.897,125.006633,CIU-M200
3.364610304,0,144.4092194,207.8986847,0.897,125.100374,CIU-M200
3.370047163,0,144.3681943,207.7679909,0.897,125.0978346,CIU-M200
3.380347845,0,144.6016323,208.2800621,0.897,125.0350869,CIU-M200
3.399111299,0,144.5228016,208.1906336,0.897,125.0841081,CIU-M200
3.422025773,0,144.6364327,208.3493391,0.897,125.0233789,CIU-M200
3.429768755,0,144.7025239,208.5393029,0.897,125.0206089,CIU-M200
3.446680322,0,144.5935431,207.7025585,0.897,124.850675,CIU-M200
3.462361957,0,144.9755933,208.7826758,0.897,124.8286639,CIU-M200
3.482131719,0,144.6006943,208.3533779,0.897,125.0604635,CIU-M200
3.491265362,0,144.9705387,208.9222232,0.897,124.8802343,CIU-M200
3.503424919,0,144.8982722,208.6244661,0.897,124.8532484,CIU-M200
3.523327457,0,144.8455563,208.1493846,0.897,124.7476038,CIU-M200
3.535130613,0,145.2150893,209.3779996,0.897,124.7876091,CIU-M200
3.54848516,0,145.2279928,208.803936,0.897,124.5833511,CIU-M200
3.564341501,0,145.38416,209.6640183,0.897,124.713878,CIU-M200
3.583538226,0,145.0958318,209.0898663,0.897,124.8108222,CIU-M200
3.599149979,0,145.492935,209.7375402,0.897,124.6296103,CIU-M200
3.616809289,0,145.5839565,210.4810653,0.897,124.7864305,CIU-M200
3.633126854,0,145.6237492,210.1715587,0.897,124.6434689,CIU-M200
3.652498286,0,145.5945103,209.7714029,0.897,124.5393226,CIU-M200
3.665475467,0,145.5982402,209.5924101,0.897,124.4759284,CIU-M200
3.68504257,0,145.6919029,209.6194626,0.897,124.3912832,CIU-M200
3.691297054,0,146.2597162,211.3462197,0.897,124.3990556,CIU-M200
3.711702747,0,146.1940842,211.3589349,0.897,124.468926,CIU-M200
3.721577145,0,146.3977594,211.6698104,0.897,124.368876,CIU-M200
3.733589948,0,146.4654473,211.6464461,0.897,124.2934,CIU-M200
3.756092116,0,146.6034253,211.5231227,0.897,124.1143142,CIU-M200
3.766434727,0,146.2907669,211.0463105,0.897,124.2680352,CIU-M200
3.780439182,0,146.9706454,212.4607366,0.897,124.0596321,CIU-M200
3.802696761,0,146.9853755,212.6270963,0.897,124.1003552,CIU-M200
3.822564358,0,146.6100401,212.0576881,0.897,124.2858879,CIU-M200
3.836205424,0,147.1318561,212.794869,0.897,124.0097987,CIU-M200
3.852704684,0,147.2271543,213.1849469,0.897,124.0445266,CIU-M200
3.864130474,0,147.0904484,212.6611046,0.897,124.0066183,CIU-M200
3.877967211,0,147.3842565,213.3348106,0.897,123.937379,CIU-M200
3.892614584,0,147.4116641,213.4086212,0.897,123.9345749,CIU-M200
3.904250022,0,147.3695501,213.407336,0.897,123.9762604,CIU-M200
3.926717248,0,147.1619479,212.6268992,0.897,123.923717,CIU-M200
3.94804539,0,147.4214364,213.2957701,0.897,123.8871855,CIU-M200
3.963007235,0,147.5190973,213.4592716,0.897,123.8440251,CIU-M200
3.975718863,0,147.5228469,213.4807337,0.897,123.8474295,CIU-M200
3.990897344,0,147.6249624,213.7170774,0.897,123.8240953,CIU-M200
4.003427278,0,147.772194,213.4687812,0.897,123.5940982,CIU-M200
4.009017879,0,147.6522994,213.5651221,0.897,123.7461065,CIU-M200
4.0241125,0,148.1683827,215.230091,0.897,123.7850129,CIU-M200
4.050996301,0,148.2210388,214.8854338,0.897,123.617471,CIU-M200
4.067628338,0,148.4131968,215.2671189,0.897,123.5525414,CIU-M200
4.081073733,0,148.3089555,214.9757342,0.897,123.5596544,CIU-M200
4.09131152,0,148.3170803,214.6522505,0.897,123.4437017,CIU-M200
4.103408183,0,148.3227862,214.9642026,0.897,123.5419799,CIU-M200
4.121493776,0,148.2588857,214.8737039,0.897,123.5757141,CIU-M200
4.137566753,0,148.8862698,215.9970228,0.897,123.3227697,CIU-M200
4.15004078,0,148.6317382,215.3705271,0.897,123.3684694,CIU-M200
4.161187041,0,148.9911323,216.1494528,0.897,123.2687172,CIU-M200
4.181732498,0,149.0910425,216.3969801,0.897,123.251316,CIU-M200
4.190537694,0,148.9149469,215.1358526,0.897,123.0070358,CIU-M200
4.210691809,0,149.0554169,216.0875372,0.897,123.183794,CIU-M200
4.219301335,0,149.4829471,217.2502939,0.897,123.1438494,CIU-M200
4.235856501,0,149.202658,216.6302913,0.897,123.217471,CIU-M200
4.249469613,0,149.3085081,216.4921679,0.897,123.0655798,CIU-M200
4.270294601,0,149.4064508,216.9598248,0.897,123.1235227,CIU-M200
4.286143954,0,149.4755074,216.9605263,0.897,123.0546999,CIU-M200
4.297653603,0,149.6536998,216.9635092,0.897,122.8775018,CIU-M200
4.317702895,0,149.9571162,217.8008864,0.897,122.8532111,CIU-M200
4.337745198,0,149.7991317,217.5982535,0.897,122.9436514,CIU-M200
4.350855157,0,150.0490643,218.1230306,0.897,122.8686445,CIU-M200
4.367046934,0,150.0858997,218.0093623,0.897,122.7939197,CIU-M200
4.3888363,0,149.7324796,217.3307269,0.897,122.9211279,CIU-M200
4.395635868,0,150.0943949,217.8939731,0.897,122.7469614,CIU-M200
4.407543847,0,150.331367,218.355736,0.897,122.6639102,CIU-M200
4.420374276,0,150.187581,218.1253077,0.897,122.7308867,CIU-M200
4.444183246,0,150.5431534,218.6787218,0.897,122.5597857,CIU-M200
4.455839649,0,150.7925588,219.4306552,0.897,122.5610248,CIU-M200
4.466608543,0,151.0490108,219.6772002,0.897,122.3867545,CIU-M200
4.481919801,0,150.8077484,219.4702943,0.897,122.5590482,CIU-M200
4.503674226,0,150.9425679,219.535599,0.897,122.445997,CIU-M200
4.522430691,0,150.9442714,219.659717,0.897,122.4856662,CIU-M200
4.534757966,0,151.1357897,220.6780886,0.897,122.633605,CIU-M200
4.555492106,0,150.9863343,219.8438003,0.897,122.5049643,CIU-M200
4.575143067,0,151.2506506,220.2647534,0.897,122.3809657,CIU-M200
4.583619815,0,151.2594633,220.3537034,0.897,122.4018031,CIU-M200
4.591355809,0,151.4462726,220.3522573,0.897,122.2145117,CIU-M200
4.598455872,0,151.4280033,220.3984313,0.897,122.2481723,CIU-M200
4.615514192,0,151.5742239,221.0122209,0.897,122.3065483,CIU-M200
4.63985427,0,151.4152116,220.271227,0.897,122.2185626,CIU-M200
4.661517847,0,151.7748443,220.9636603,0.897,122.089741,CIU-M200
4.678548215,0,151.5377411,220.3212926,0.897,122.1127216,CIU-M200
4.696431149,0,151.9176354,221.6445215,0.897,122.1739037,CIU-M200
4.710086191,0,151.7576189,220.8894804,0.897,122.0822398,CIU-M200
4.723999798,0,151.9757469,220.8915572,0.897,121.8648041,CIU-M200
4.737277475,0,152.1039421,221.6894698,0.897,122.0025797,CIU-M200
4.748032393,0,152.1084541,221.4874794,0.897,121.9307376,CIU-M200
4.763860781,0,152.4777491,222.4850867,0.897,121.8939784,CIU-M200
4.782498446,0,152.5799268,222.6585385,0.897,121.8496179,CIU-M200
4.79258948,0,152.3342504,222.4866289,0.897,122.0379911,CIU-M200
4.800667898,0,152.7246953,222.9610492,0.897,121.8056863,CIU-M200
4.820745143,0,152.6438855,222.6886353,0.897,121.7956914,CIU-M200
4.83577687,0,152.9148342,223.2356923,0.897,121.7070952,CIU-M200
4.849627583,0,152.7232748,222.9350339,0.897,121.7984351,CIU-M200
4.870159064,0,152.8689022,222.6569461,0.897,121.5601117,CIU-M200
4.886183124,0,153.1482122,223.1641314,0.897,121.4498635,CIU-M200
4.899984919,0,152.8073597,222.7537008,0.897,121.6539058,CIU-M200
4.910746825,0,153.0398168,223.4440028,0.897,121.6515493,CIU-M200
4.927602486,0,153.208428,223.6295196,0.897,121.5447771,CIU-M200
4.947980226,0,153.2012039,223.1888647,0.897,121.4051162,CIU-M200
4.960223641,0,153.5234958,224.0140401,0.897,121.3578828,CIU-M200
4.970566252,0,153.4295674,223.3817126,0.897,121.2410354,CIU-M200
4.988735705,0,153.800081,224.5452642,0.897,121.2583723,CIU-M200
5.011657167,0,153.8292247,224.4093613,0.897,121.1839276,CIU-M200
5.027590379,0,153.8541822,224.5968351,0.897,121.2214614,CIU-M200
5.035333361,0,153.724354,223.9298782,0.897,121.1289706,CIU-M200
5.050379065,0,153.680763,223.7494931,0.897,121.1124332,CIU-M200
5.072713515,0,153.8043917,223.8810372,0.897,121.0326526,CIU-M200
5.09202904,0,154.174373,225.1313495,0.897,121.0794421,CIU-M200
5.108493359,0,154.3401446,225.0969239,0.897,120.9021952,CIU-M200
5.119220324,0,154.5084139,225.1410462,0.897,120.7486334,CIU-M200
5.13565669,0,154.6734889,225.6740476,0.897,120.7612255,CIU-M200
5.157404127,0,154.3677578,225.2223643,0.897,120.9163955,CIU-M200
5.177921631,0,154.5611477,225.707766,0.897,120.8848061,CIU-M200
5.192016933,0,154.5735663,225.631737,0.897,120.8470446,CIU-M200
5.207474944,0,154.6010238,225.5781171,0.897,120.8017138,CIU-M200
5.225721267,0,154.2473525,224.5145566,0.897,120.800865,CIU-M200
5.235504818,0,154.8345145,225.6438209,0.897,120.5901243,CIU-M200
5.248985154,0,154.9676303,226.372215,0.897,120.6998066,CIU-M200
5.257958068,0,155.1398713,226.2776723,0.897,120.4960513,CIU-M200
5.275652319,0,155.3712935,226.7183291,0.897,120.4115148,CIU-M200
5.295561846,0,155.137187,226.5796576,0.897,120.5993974,CIU-M200
5.310055478,0,155.4186883,226.7363941,0.897,120.3701416,CIU-M200
5.325038288,0,155.3707052,226.9787762,0.897,120.4989187,CIU-M200
5.344269954,0,155.6191651,227.0303837,0.897,120.2676613,CIU-M200
5.352991291,0,155.6379772,227.3605475,0.897,120.3589038,CIU-M200
5.364123575,0,155.5197913,226.512012,0.897,120.1942446,CIU-M200
5.373459878,0,155.976258,227.5327642,0.897,120.0780286,CIU-M200
5.391237988,0,155.7179449,226.7060806,0.897,120.0607805,CIU-M200
5.411888269,0,155.9536389,227.9018348,0.897,120.2236712,CIU-M200
